ticker,premarket_price,yesterday_close,gap_pct,rvol,avg_volume_10d,trend_5d,breakout_score,atr_10d,volatility_score,rsi,price_source,norm_rvol,norm_breakout,norm_volatility,norm_trend,rsi_score,rsi_label,norm_gap,score,score_prev,score_trend,trend_dir,scan_time_utc,snapshot_utc
BROS,68.48,70.72,-0.0317,1.4144,4087650,3,0.9436,3.2465,0.0459,80.2,yf_premarket,0.1470667748040011,0.9436,0.09860711916869336,0.6,4.0,strong ✓,0.0,6.7571,6.7422,0.015,steady,17:36:52,2026-06-22 17:36:52
APLE,16.765,16.59,0.0105,1.5517,2851810,3,0.9016,0.3195,0.0193,86.0,yf_premarket,0.16134298251086573,0.9016,0.039796595180190145,0.6,4.0,strong ✓,0.041932907348242815,6.728,6.7456,-0.018,steady,17:36:52,2026-06-22 17:36:52
AIAI,17.03,16.63,0.0241,4.95,771420,4,0.9454,1.556,0.0936,76.0,yf_premarket,0.5146921205315366,0.9454,0.20406809639619725,0.8,3.0,good,0.09624600638977636,6.7092,6.6082,0.101,steady,17:36:52,2026-06-22 17:36:52
AMRX,16.215,16.21,0.0003,1.2725,2259270,3,0.8693,0.6174,0.0381,83.2,yf_premarket,0.1323122673487637,0.8693,0.08136192792394428,0.6,4.0,strong ✓,0.0011980830670926515,6.5795,6.5778,0.002,steady,17:36:52,2026-06-22 17:36:52
DSGN,13.39,12.44,0.0764,1.4126,733880,4,0.9066,0.676,0.0543,72.9,yf_premarket,0.1468796140328987,0.9066,0.11717886358611541,0.8,3.0,good,0.30511182108626195,6.3498,6.3216,0.028,steady,17:36:52,2026-06-22 17:36:52
FLR,54.24,53.66,0.0108,2.5204,3148330,4,0.964,2.573,0.048,70.2,yf_premarket,0.26206667082579493,0.964,0.10325005527304887,0.8,3.0,good,0.04313099041533546,6.2374,6.2144,0.023,steady,17:36:52,2026-06-22 17:36:52
EQPT,25.29,26.32,-0.0391,1.74,1853930,5,0.9475,1.598,0.0607,71.8,yf_premarket,0.1809220787322977,0.9475,0.13132876409462746,1.0,3.0,good,0.0,6.232,6.2122,0.02,steady,17:36:52,2026-06-22 17:36:52
AQST,4.79,4.71,0.017,1.9193,1635000,4,0.9661,0.1893,0.0402,74.5,yf_premarket,0.19956537109821781,0.9661,0.0860048640282998,0.8,3.0,good,0.06789137380191694,6.1764,6.175,0.001,steady,17:36:52,2026-06-22 17:36:52
ATEC,8.955,8.81,0.0165,1.5554,2910280,4,0.9794,0.403,0.0457,71.7,yf_premarket,0.16172770187368726,0.9794,0.09816493477780233,0.8,3.0,good,0.06589456869009584,6.1493,6.1727,-0.023,steady,17:36:52,2026-06-22 17:36:52
KNSA,57.51,55.11,0.0435,1.5057,518690,4,0.8905,1.725,0.0313,77.7,yf_premarket,0.1565599850271383,0.8905,0.06632765863365024,0.8,3.0,good,0.17372204472843447,6.1096,,,new,17:36:52,2026-06-22 17:36:52
NVST,25.7,25.91,-0.0081,1.3962,2794370,5,0.9169,0.8285,0.032,70.6,yf_premarket,0.14517437145174372,0.9169,0.06787530400176875,1.0,3.0,good,0.0,6.0855,,,new,17:36:52,2026-06-22 17:36:52
FRMI,8.9502,9.5,-0.0579,1.5894,26139630,5,0.8676,0.8184,0.0861,73.2,yf_premarket,0.16526296088339884,0.8676,0.18748618173778467,1.0,3.0,good,0.0,6.0768,6.0485,0.028,steady,17:36:52,2026-06-22 17:36:52
CARE,31.51,30.96,0.0178,2.6011,402480,4,0.8679,0.758,0.0245,77.8,yf_premarket,0.2704577120635515,0.8679,0.051293389343356185,0.8,3.0,good,0.07108626198083066,6.0738,6.033,0.041,steady,17:36:52,2026-06-22 17:36:52
AMC,2.843,2.83,0.0046,1.728,47132660,4,0.9407,0.247,0.0873,75.7,yf_premarket,0.17967434025828186,0.9407,0.1901392880831307,0.8,3.0,good,0.018370607028753993,6.0735,6.0667,0.007,steady,17:36:52,2026-06-22 17:36:52
LNKS,2.265,2.68,-0.1549,8.3872,8331710,2,0.5953,0.4155,0.155,70.1,yf_premarket,0.8720860107721422,0.5953,0.3398187043997347,0.4,3.0,good,0.0,6.0686,,,new,17:36:52,2026-06-22 17:36:52
HCSG,23.07,22.94,0.0057,2.4199,696960,3,0.9857,0.547,0.0238,76.1,yf_premarket,0.2516168611059122,0.9857,0.049745743975237684,0.6,3.0,good,0.022763578274760384,6.0078,6.0004,0.007,steady,17:36:52,2026-06-22 17:36:52
DHT,19.3,18.89,0.0217,1.4851,3182560,3,0.9964,0.716,0.0379,76.8,yf_premarket,0.15441803398007778,0.9964,0.08091974353305328,0.6,3.0,good,0.08666134185303515,5.9949,5.9673,0.028,steady,17:36:52,2026-06-22 17:36:52
AXTA,34.545,34.78,-0.0068,1.6824,2891210,4,0.9453,1.0742,0.0309,75.5,yf_premarket,0.17493293405702165,0.9453,0.06544328985186823,0.8,3.0,good,0.0,5.9857,5.9758,0.01,steady,17:36:52,2026-06-22 17:36:52
ARQT,26.92,26.21,0.0271,2.7359,2003220,3,0.8684,1.2345,0.0471,79.7,yf_premarket,0.28447397425499615,0.8684,0.10126022551403936,0.6,3.0,good,0.10822683706070287,5.9765,5.9747,0.002,steady,17:36:52,2026-06-22 17:36:52
BIRD,6.25,5.97,0.0469,2.1343,6335220,4,0.7173,0.6341,0.1062,72.5,yf_premarket,0.22192068542433507,0.7173,0.23192571302233034,0.8,3.0,good,0.18730031948881787,5.9644,6.1096,-0.145,steady,17:36:52,2026-06-22 17:36:52
ALTG,7.68,7.67,0.0013,1.928,248240,4,0.8929,0.4854,0.0633,76.5,yf_premarket,0.2004699814918793,0.8929,0.13707716117621047,0.8,3.0,good,0.005191693290734824,5.9628,5.9343,0.028,steady,17:36:52,2026-06-22 17:36:52
BJRI,54.825,54.55,0.005,2.0489,490760,4,0.8803,2.334,0.0428,71.0,yf_premarket,0.21304094661758896,0.8803,0.09175326110988281,0.8,3.0,good,0.019968051118210862,5.956,5.929,0.027,steady,17:36:52,2026-06-22 17:36:52
COHU,69.56,69.4,0.0023,1.0853,1514820,4,0.9493,4.281,0.0617,72.8,yf_premarket,0.11284754715411649,0.9493,0.13353968604908245,0.8,3.0,good,0.009185303514376996,5.9484,5.9144,0.034,steady,17:36:52,2026-06-22 17:36:52
FWRD,13.61,13.62,-0.0007,2.9351,1873850,4,0.8019,1.039,0.0763,78.8,yf_premarket,0.30518643292365916,0.8019,0.1658191465841256,0.8,3.0,good,0.0,5.9445,5.9194,0.025,steady,17:36:52,2026-06-22 17:36:52
BWEN,5.17,5.03,0.0278,0.6493,719130,4,0.8788,0.545,0.1083,73.2,yf_premarket,0.06751304926487409,0.8788,0.23656864912668582,0.8,3.0,good,0.11102236421725238,5.9437,5.8863,0.057,steady,17:36:52,2026-06-22 17:36:52
ALHC,21.56,21.86,-0.0137,0.9857,7362280,4,0.9292,1.3372,0.0612,76.7,yf_premarket,0.10249131781978497,0.9292,0.13243422507185496,0.8,3.0,good,0.0,5.8784,5.8583,0.02,steady,17:36:52,2026-06-22 17:36:52
WOR,61.47,60.4,0.0177,2.4554,215200,4,0.7771,1.623,0.0269,70.3,yf_premarket,0.25530808742487576,0.7771,0.0565996020340482,0.8,3.0,good,0.07068690095846646,5.8715,,,new,17:36:52,2026-06-22 17:36:52
EIG,46.635,46.55,0.0018,3.5457,354340,3,0.8304,0.777,0.0167,73.0,yf_premarket,0.3686755256098322,0.8304,0.034048198098607124,0.6,3.0,good,0.00718849840255591,5.8416,5.8465,-0.005,steady,17:36:52,2026-06-22 17:36:52
AMWD,48.09,48.09,0.0,0.0,400980,4,0.984,2.247,0.0467,,prev_close,0.0,0.984,0.10037585673225735,0.8,3.0,—,0.0,5.8182,5.803,0.015,steady,17:36:52,2026-06-22 17:36:52
CCS,62.35,63.25,-0.0142,1.7704,423870,3,0.9466,2.4005,0.038,78.7,yf_premarket,0.18408301619980452,0.9466,0.08114083572849878,0.6,3.0,good,0.0,5.8099,5.7976,0.012,steady,17:36:52,2026-06-22 17:36:52
BBAR,21.09,21.9,-0.037,1.1078,853800,4,0.8934,1.0109,0.0462,72.3,yf_premarket,0.1151870567928962,0.8934,0.09927039575502984,0.8,3.0,good,0.0,5.8092,5.7942,0.015,steady,17:36:52,2026-06-22 17:36:52
AVAL,5.24,5.75,-0.0887,1.5462,297950,3,0.9536,0.2521,0.0438,77.4,yf_premarket,0.16077110237694178,0.9536,0.09396418306433782,0.6,3.0,good,0.0,5.7953,5.7811,0.014,steady,17:36:52,2026-06-22 17:36:52
CBRL,46.95,47.34,-0.0082,0.5981,2575460,4,0.9051,2.965,0.0626,78.1,yf_premarket,0.062189365109073136,0.9051,0.13552951580809197,0.8,3.0,good,0.0,5.7712,5.7508,0.02,steady,17:36:52,2026-06-22 17:36:52
IFS,56.55,57.28,-0.0127,1.5138,493910,3,0.9316,2.2375,0.0391,70.1,yf_premarket,0.15740220849709902,0.9316,0.0835728498783993,0.6,3.0,good,0.0,5.7411,5.7285,0.013,steady,17:36:52,2026-06-22 17:36:52
ECO,54.49,52.48,0.0383,1.2941,366420,3,0.8153,2.0977,0.04,72.3,yf_premarket,0.13455819660199222,0.8153,0.0855626796374088,0.6,3.0,good,0.1529552715654952,5.7047,5.6848,0.02,steady,17:36:52,2026-06-22 17:36:52
NEOV,2.41,2.78,-0.1331,2.7292,6413700,2,0.8871,0.2466,0.0887,73.2,yf_premarket,0.28377732027367064,0.8871,0.1932345788193677,0.4,3.0,good,0.0,5.6965,,,new,17:36:52,2026-06-22 17:36:52
FHI,60.095,59.07,0.0174,2.1872,679720,3,0.7923,1.149,0.0195,79.6,yf_premarket,0.22742113253062157,0.7923,0.04023877957108114,0.6,3.0,good,0.06948881789137379,5.6501,5.6246,0.026,steady,17:36:52,2026-06-22 17:36:52
AXGN,44.52,44.84,-0.0071,0.8318,1557790,4,0.82,2.228,0.0497,70.2,yf_premarket,0.08648907189053175,0.82,0.10700862259562238,0.8,3.0,good,0.0,5.6232,5.6189,0.004,steady,17:36:52,2026-06-22 17:36:52
HMN,49.01,48.68,0.0068,1.6688,301410,3,0.8494,1.0299,0.0212,74.2,yf_premarket,0.17351883045313704,0.8494,0.04399734689365466,0.6,3.0,good,0.027156549520766772,5.6218,5.6312,-0.009,steady,17:36:52,2026-06-22 17:36:52
EQH,45.14,45.29,-0.0033,0.9544,4187710,4,0.819,1.081,0.0239,73.0,yf_premarket,0.09923679996672698,0.819,0.04996683617068318,0.8,3.0,good,0.0,5.6118,5.6043,0.007,steady,17:36:52,2026-06-22 17:36:52
AROC,37.55,36.97,0.0157,1.8159,1641220,2,0.9027,0.975,0.0264,71.7,yf_premarket,0.18881402458044794,0.9027,0.0554941410568207,0.4,3.0,good,0.0626996805111821,5.6104,5.6046,0.006,steady,17:36:52,2026-06-22 17:36:52
FMS,23.545,23.59,-0.0019,0.7526,539050,4,0.8386,0.318,0.0135,70.0,yf_premarket,0.07825399796202716,0.8386,0.026973247844351095,0.8,3.0,good,0.0,5.6081,5.604,0.004,steady,17:36:52,2026-06-22 17:36:52
ASH,67.71,67.92,-0.0031,1.0097,1188110,2,0.9962,2.521,0.0371,79.9,yf_premarket,0.10498679476781667,0.9962,0.07915100596948928,0.4,3.0,good,0.0,5.5895,5.5792,0.01,steady,17:36:52,2026-06-22 17:36:52
CLPT,17.15,17.77,-0.0349,1.7276,1204390,3,0.8238,1.116,0.0628,76.2,yf_premarket,0.17963274897581466,0.8238,0.13597170019898297,0.6,3.0,good,0.0,5.585,5.5645,0.021,steady,17:36:52,2026-06-22 17:36:52
HNGE,69.07,69.42,-0.005,1.3434,2103820,3,0.859,3.5934,0.0518,77.7,yf_premarket,0.139684322166074,0.859,0.1116515586999779,0.6,3.0,good,0.0,5.5834,5.5665,0.017,steady,17:36:52,2026-06-22 17:36:52
XERS,6.945,6.95,-0.0007,1.3238,1812040,3,0.8673,0.244,0.0351,74.5,yf_premarket,0.13764634932518144,0.8673,0.07472916206057925,0.6,3.0,good,0.0,5.5784,,,new,17:36:52,2026-06-22 17:36:52
AUNA,5.295,5.13,0.0322,0.9195,357350,3,0.7573,0.1993,0.0388,79.5,yf_premarket,0.09560796057146422,0.7573,0.08290957329206279,0.6,3.0,good,0.12859424920127796,5.4924,5.506,-0.014,steady,17:36:52,2026-06-22 17:36:52
BBCP,11.085,10.91,0.016,0.3516,850580,1,0.5307,0.7925,0.0726,84.0,yf_premarket,0.0365587372886643,0.5307,0.15763873535264206,0.2,4.0,strong ✓,0.06389776357827476,5.4909,5.4847,0.006,steady,17:36:52,2026-06-22 17:36:52
CNK,34.16,33.76,0.0118,0.8694,2691590,3,0.8192,1.123,0.0333,74.0,yf_premarket,0.09039865244244806,0.8192,0.07074950254256025,0.6,3.0,good,0.04712460063897763,5.4801,5.4852,-0.005,steady,17:36:52,2026-06-22 17:36:52
FLNT,3.1256,3.02,0.035,0.1536,392630,4,0.656,0.309,0.1023,73.4,yf_premarket,0.01597105246740283,0.656,0.22330311739995581,0.8,3.0,good,0.13977635782747605,5.4573,5.3908,0.067,steady,17:36:52,2026-06-22 17:36:52
GEF,69.3525,68.91,0.0064,2.2644,265630,3,0.712,1.6867,0.0245,72.9,yf_premarket,0.2354482500467902,0.712,0.051293389343356185,0.6,3.0,good,0.025559105431309903,5.4412,5.4276,0.014,steady,17:36:52,2026-06-22 17:36:52
CENTA,37.98,37.78,0.0053,1.7014,375580,3,0.7461,1.029,0.0272,75.3,yf_premarket,0.17690851997421342,0.7461,0.057262878620384705,0.6,3.0,good,0.021166134185303515,5.4179,5.4067,0.011,steady,17:36:52,2026-06-22 17:36:52
HST,25.23,25.01,0.0088,1.4187,11221390,3,0.7552,0.561,0.0224,74.5,yf_premarket,0.14751388109052344,0.7552,0.04665045323900067,0.6,3.0,good,0.03514376996805112,5.4077,5.4131,-0.005,steady,17:36:52,2026-06-22 17:36:52
CPRX,31.385,31.38,0.0002,1.8472,1815910,2,0.8461,0.04,0.0013,75.9,yf_premarket,0.19206854243350593,0.8461,0.0,0.4,3.0,good,0.0007987220447284345,5.3815,5.3814,0.0,steady,17:36:52,2026-06-22 17:36:52
BY,35.61,35.15,0.0131,1.0467,377380,3,0.7231,0.6668,0.019,70.4,yf_premarket,0.10883398839603219,0.7231,0.03913331859385364,0.6,3.0,good,0.05231629392971246,5.3075,5.2967,0.011,steady,17:36:52,2026-06-22 17:36:52
FVR,19.59,19.59,0.0,2.1589,202460,2,0.7567,0.6225,0.0318,72.5,yf_premarket,0.22447854929606756,0.7567,0.06743311961087775,0.4,3.0,good,0.0,5.2838,5.2764,0.007,steady,17:36:52,2026-06-22 17:36:52
AMPG,8.125,8.99,-0.0962,0.4627,9171870,2,0.7871,1.5058,0.1675,72.9,yf_premarket,0.048110715993927675,0.7871,0.3674552288304223,0.4,3.0,good,0.0,5.2301,5.1745,0.056,steady,17:36:52,2026-06-22 17:36:52
GRDN,43.075,42.41,0.0157,2.4906,402600,2,0.6232,1.4585,0.0344,72.1,yf_premarket,0.2589681202819889,0.6232,0.07318151669246076,0.4,3.0,good,0.0626996805111821,5.1655,5.1677,-0.002,steady,17:36:52,2026-06-22 17:36:52
COAG,29.96,29.24,0.0246,4.2348,365570,4,0.9594,2.399,0.082,52.5,yf_premarket,0.44032690748019215,0.9594,0.17842140172451915,0.8,1.5,neutral,0.09824281150159744,5.1159,5.0494,0.066,steady,17:36:52,2026-06-22 17:36:52
ANTX,5.38,5.0,0.076,1.9311,249030,4,0.942,0.4465,0.0893,64.9,yf_premarket,0.20079231393100005,0.942,0.1945611319920407,0.8,1.5,neutral,0.3035143769968051,5.0377,5.0699,-0.032,steady,17:36:52,2026-06-22 17:36:52
AGIO,34.965,34.16,0.0236,1.8177,1233170,5,0.9616,1.504,0.044,67.6,yf_premarket,0.18900118535155033,0.9616,0.09440636745522882,1.0,1.5,neutral,0.09424920127795526,4.8953,4.8992,-0.004,steady,17:36:52,2026-06-22 17:36:52
ASX,43.445,40.56,0.0711,1.1484,13714880,4,0.9619,2.031,0.0501,55.5,yf_premarket,0.1194085719633165,0.9619,0.10789299137740438,0.8,1.5,neutral,0.28394568690095845,4.8828,4.8366,0.046,steady,17:36:52,2026-06-22 17:36:52
SLDB,8.19,8.33,-0.0168,4.9636,2975260,3,0.9567,0.5305,0.0637,60.1,yf_premarket,0.5161062241354212,0.9567,0.1379615299579925,0.6,1.5,neutral,0.0,4.8565,,,new,17:36:52,2026-06-22 17:36:52
GENB,15.84,14.49,0.0932,2.7978,931020,3,0.8375,0.974,0.0672,57.2,yf_premarket,0.29091022521679455,0.8375,0.14569975679858502,0.6,1.5,neutral,0.3722044728434505,4.8425,4.7583,0.084,steady,17:36:52,2026-06-22 17:36:52
BTSG,67.125,66.25,0.0132,1.6796,4271130,5,0.9581,1.894,0.0286,63.4,yf_premarket,0.17464179507975128,0.9581,0.060358169356621715,1.0,1.5,neutral,0.052715654952076675,4.7874,4.7655,0.022,steady,17:36:52,2026-06-22 17:36:52
ABSI,8.455,7.41,0.141,1.6348,5165300,4,0.6381,0.7082,0.0956,55.9,yf_premarket,0.16998357144342546,0.6381,0.20848994030510726,0.8,1.5,neutral,0.5630990415335463,4.7801,4.6202,0.16,steady,17:36:52,2026-06-22 17:36:52
ALGM,60.6778,59.0,0.0284,1.8376,2560680,4,0.9659,3.845,0.0652,64.7,yf_premarket,0.19107035165429326,0.9659,0.141277912889675,0.8,1.5,neutral,0.1134185303514377,4.7592,4.7188,0.04,steady,17:36:52,2026-06-22 17:36:52
AVAH,7.88,7.79,0.0116,1.6257,1744510,5,0.9323,0.309,0.0397,62.9,yf_premarket,0.16903736976729677,0.9323,0.0848994030510723,1.0,1.5,neutral,0.0463258785942492,4.7301,4.7163,0.014,steady,17:36:52,2026-06-22 17:36:52
BCAX,23.85,23.23,0.0267,3.0168,641270,4,0.8704,1.0855,0.0467,59.9,yf_premarket,0.31368145236758377,0.8704,0.10037585673225735,0.8,1.5,neutral,0.106629392971246,4.7215,4.7267,-0.005,steady,17:36:52,2026-06-22 17:36:52
ESI,47.55,45.97,0.0344,2.1103,2966490,4,0.9026,1.71,0.0372,61.9,yf_premarket,0.21942520847630337,0.9026,0.07937209816493476,0.8,1.5,neutral,0.13738019169329072,4.6801,4.666,0.014,steady,17:36:52,2026-06-22 17:36:52
DYN,20.71,19.8,0.046,2.4155,2116340,4,0.8255,1.2395,0.0626,52.4,yf_premarket,0.25115935699877306,0.8255,0.13552951580809197,0.8,1.5,neutral,0.18370607028753994,4.6711,4.6503,0.021,steady,17:36:52,2026-06-22 17:36:52
CEPO,10.63,10.63,0.0,7.5012,207300,2,0.8,0.019,0.0018,62.1,yf_premarket,0.7799613201073055,0.8,0.001105460977227504,0.4,1.5,neutral,0.0,4.6705,4.6731,-0.003,steady,17:36:52,2026-06-22 17:36:52
HNRG,18.58,19.45,-0.0447,1.8558,853270,5,0.9024,1.0765,0.0553,51.0,yf_premarket,0.1929627550065506,0.9024,0.11938978554057042,1.0,1.5,neutral,0.0,4.6539,4.6359,0.018,steady,17:36:52,2026-06-22 17:36:52
EDSA,6.95,7.35,-0.0544,0.8438,306240,5,0.9148,1.109,0.1509,51.2,yf_premarket,0.08773681036454758,0.9148,0.3307539243864692,1.0,1.5,neutral,0.0,4.6266,4.5766,0.05,steady,17:36:52,2026-06-22 17:36:52
BEAM,35.44,34.14,0.0381,1.7468,2009120,3,0.9632,2.1005,0.0615,53.2,yf_premarket,0.18162913053424,0.9632,0.13309750165819145,0.6,1.5,neutral,0.15215654952076677,4.5936,4.5644,0.029,steady,17:36:52,2026-06-22 17:36:52
PRA,24.625,24.65,-0.001,1.9227,608400,2,0.4444,0.128,0.0052,73.2,yf_premarket,0.19991889699918897,0.4444,0.00862259562237453,0.4,3.0,good,0.0,4.593,,,new,17:36:52,2026-06-22 17:36:52
HIW,29.43,29.28,0.0051,1.0886,1984500,1,0.5742,0.896,0.0306,74.7,yf_premarket,0.11319067523447085,0.5742,0.06478001326553173,0.2,3.0,good,0.02036741214057508,4.5811,4.5936,-0.013,steady,17:36:52,2026-06-22 17:36:52
CDNA,25.085,26.18,-0.0418,2.8615,959110,3,0.9828,1.3386,0.0511,66.4,yf_premarket,0.2975336369496953,0.9828,0.11010391333185938,0.6,1.5,neutral,0.0,4.567,4.5503,0.017,steady,17:36:52,2026-06-22 17:36:52
FCEL,23.39,24.04,-0.027,1.2256,12198450,4,0.9656,3.001,0.1248,54.7,yf_premarket,0.1274356894794851,0.9656,0.27304886137519346,0.8,1.5,neutral,0.0,4.5589,4.599,-0.04,steady,17:36:52,2026-06-22 17:36:52
ARDX,6.32,6.05,0.0446,2.5656,3834970,2,0.9706,0.2675,0.0442,50.3,yf_premarket,0.26676648574458794,0.9706,0.09484855184611984,0.4,1.5,neutral,0.17811501597444088,4.5559,4.5902,-0.034,steady,17:36:52,2026-06-22 17:36:52
STAK,5.61,5.83,-0.0377,0.0579,1871470,1,0.4555,2.3008,0.3946,74.1,yf_premarket,0.006020338137126459,0.4555,0.8695556046871545,0.2,3.0,good,0.0,4.5548,4.4907,0.064,steady,17:36:52,2026-06-22 17:36:52
AOSL,48.96,48.04,0.0192,2.9046,1008010,3,0.8906,4.439,0.0924,52.8,yf_premarket,0.3020150976355356,0.8906,0.20141499005085123,0.6,1.5,neutral,0.0766773162939297,4.5499,4.4876,0.062,steady,17:36:52,2026-06-22 17:36:52
COMP,9.97,10.01,-0.004,1.6786,13763280,4,0.9597,0.5191,0.0519,67.9,yf_premarket,0.1745378168735833,0.9597,0.11187265089542339,0.8,1.5,neutral,0.0,4.5371,4.5202,0.017,steady,17:36:52,2026-06-22 17:36:52
AAL,16.485,15.99,0.031,0.9134,138255770,4,0.9336,0.615,0.0385,61.3,yf_premarket,0.0949736935138395,0.9336,0.08224629670572628,0.8,1.5,neutral,0.12380191693290735,4.5365,4.5316,0.005,steady,17:36:52,2026-06-22 17:36:52
BLBD,75.135,73.99,0.0155,1.5097,347160,5,0.8318,2.44,0.033,68.7,yf_premarket,0.15697589785181026,0.8318,0.07008622595622374,1.0,1.5,neutral,0.06190095846645367,4.527,4.5314,-0.004,steady,17:36:52,2026-06-22 17:36:52
BIOA,21.12,20.77,0.0169,1.2878,481120,4,0.9185,1.4381,0.0692,66.4,yf_premarket,0.1339031339031339,0.9185,0.15012160070749503,0.8,1.5,neutral,0.0674920127795527,4.5142,4.5172,-0.003,steady,17:36:52,2026-06-22 17:36:52
AVLN,31.27,31.45,-0.0057,3.4855,434720,3,0.8846,2.858,0.0909,59.5,yf_premarket,0.36241603759851937,0.8846,0.1980986071191687,0.6,1.5,neutral,0.0,4.5119,4.4819,0.03,steady,17:36:52,2026-06-22 17:36:52
BTBT,2.2257,2.17,0.0257,1.4896,28884660,4,0.8657,0.1815,0.0836,55.9,yf_premarket,0.15488593590783373,0.8657,0.18195887685164713,0.8,1.5,neutral,0.10263578274760383,4.5087,4.5317,-0.023,steady,17:36:52,2026-06-22 17:36:52
DB,35.9299,35.27,0.0187,0.9171,3540510,5,0.8608,0.729,0.0207,66.8,yf_premarket,0.09535841287666105,0.8608,0.042891885916427154,1.0,1.5,neutral,0.07468051118210862,4.4981,4.4936,0.005,steady,17:36:52,2026-06-22 17:36:52
AKTS,24.84,24.09,0.0311,1.5153,364360,4,0.8331,1.72,0.0714,62.9,yf_premarket,0.157558175806351,0.8331,0.15498562900729607,0.8,1.5,neutral,0.12420127795527156,4.4663,4.4701,-0.004,steady,17:36:52,2026-06-22 17:36:52
BRBR,9.725,9.46,0.028,2.8072,6482760,3,0.8454,0.5985,0.0633,64.3,yf_premarket,0.2918876203547736,0.8454,0.13707716117621047,0.6,1.5,neutral,0.11182108626198083,4.4649,4.4545,0.01,steady,17:36:52,2026-06-22 17:36:52
