ticker,premarket_price,yesterday_close,gap_pct,rvol,premarket_rvol,avg_volume_10d,trend_5d,breakout_score,atr_10d,volatility_score,rsi,macd_signal,price_source,norm_rvol,norm_breakout,norm_volatility,norm_trend,rsi_score,rsi_label,norm_gap,score,score_prev,score_trend,trend_dir,scan_time_utc,snapshot_utc
CCO,2.49,2.41,0.0332,0.5228,,10737380,3,1.0,0.014,0.0058,,,yf_premarket,0.052361684227394734,1.0,0.008795309105982698,0.6,0.5,blocked,0.42890837014647115,3.8263,,,new,10:27:11,2026-06-17 10:27:11
CCO,2.49,2.41,0.03319498395027527,0.5227532228532472,0.0,10737380,3,1.0,0.01399998664855957,0.005809122883800229,,,yf_premarket,0.052356999204083085,1.0,0.008811951644280346,0.6,0.5,blocked,0.4288435681671938,3.8262,,,new,10:27:11,2026-06-17 10:27:11
CON,28.7,28.46,0.008432920704424193,0.9972632731253421,0.0,913500,5,0.9613945927251859,0.6829992294311523,0.023998568215126415,,,yf_premarket,0.09988214345632607,0.9613945927251859,0.04199428161454292,1.0,0.5,blocked,0.10894428538882565,3.757,,,new,10:27:11,2026-06-17 10:27:11
CON,28.7,28.46,0.0084,0.9973,,913500,5,0.9614,0.683,0.024,,,yf_premarket,0.09988582188213611,0.9614,0.04199689356654345,1.0,0.5,blocked,0.10851898521778185,3.7564,,,new,10:27:11,2026-06-17 10:27:11
DB,35.63,34.88,0.021502262296957404,0.9513926580154932,0.0,3242720,4,0.9314427274289061,0.6739999771118164,0.01932339324748296,,,yf_premarket,0.09528791494886955,0.9314427274289061,0.0334655334521191,0.8,0.5,blocked,0.2777861528990939,3.7392,,,new,10:27:11,2026-06-17 10:27:11
DB,35.63,34.88,0.0215,0.9514,,3242720,4,0.9314,0.674,0.0193,,,yf_premarket,0.09528865029445935,0.9314,0.03342285801903601,0.8,0.5,blocked,0.27775692645027494,3.7391,,,new,10:27:11,2026-06-17 10:27:11
AYA,21.38,21.05,0.0157,1.3397,,476370,4,0.9238,1.255,0.0596,,,yf_premarket,0.1341793197387925,0.9238,0.10694065218170624,0.8,0.5,blocked,0.20282715094275894,3.7066,,,new,10:27:11,2026-06-17 10:27:11
AYA,21.38,21.05,0.01567699643230647,1.339714927472343,0.0,476370,4,0.9237588028883484,1.2549999237060547,0.05961995103052103,,,yf_premarket,0.13418081481835092,0.9237588028883484,0.10697704810615234,0.8,0.5,blocked,0.20252996953531963,3.7061,,,new,10:27:11,2026-06-17 10:27:11
CXW,27.91,27.88,0.0011,0.9262,,1344880,5,0.9854,1.158,0.0415,,,yf_premarket,0.09276471295220544,0.9854,0.07392149400939034,1.0,0.5,blocked,0.014210819492804767,3.6682,,,new,10:27:11,2026-06-17 10:27:11
CXW,27.91,27.88,0.0010760703061862525,0.926179287371364,0.0,1344880,5,0.9854014049779848,1.1580001831054687,0.04153515846352801,,,yf_premarket,0.09276263845312327,0.9854014049779848,0.0739856322894084,1.0,0.5,blocked,0.013901673529799992,3.6678,,,new,10:27:11,2026-06-17 10:27:11
HMN,49.58,48.71,0.0179,1.4095,,267680,4,0.8866,1.0831,0.0222,,,yf_premarket,0.1411702255518609,0.8866,0.03871322037813635,0.8,0.5,blocked,0.23124878992836848,3.6512,,,new,10:27:11,2026-06-17 10:27:11
HMN,49.58,48.71,0.01786082799998806,1.409518828451883,0.0,267680,4,0.8866008561017683,1.0830595281377575,0.02223485010253276,,,yf_premarket,0.14117211133887692,0.8866008561017683,0.038776796126636384,0.8,0.5,blocked,0.23074272972714865,3.6505,,,new,10:27:11,2026-06-17 10:27:11
GTY,34.7,33.29,0.0424,1.9902,,458990,3,0.6944,0.69,0.0207,,,yf_premarket,0.19933095629181521,0.6944,0.035976826054463756,0.6,0.5,blocked,0.5477624968135656,3.6274,,,new,10:27:11,2026-06-17 10:27:11
GTY,34.7,33.29,0.042355032913651794,1.9902394387677291,0.0,458990,3,0.6944444935017687,0.6900001525878906,0.0207269490421088,,,yf_premarket,0.1993349063306487,0.6944444935017687,0.03602598819170038,0.6,0.5,blocked,0.5471815703161004,3.6267,,,new,10:27:11,2026-06-17 10:27:11
TGTX,50.54,50.54,-0.0,0.7464,,2670640,5,0.9798,2.6279,0.052,,,yf_premarket,0.07475662032771122,0.9798,0.09307625427509846,1.0,0.5,blocked,-0.0,3.6183,,,new,10:27:11,2026-06-17 10:27:11
TGTX,50.54,50.54,-1.811490558009418e-08,0.746375400653027,0.0,2670640,5,0.9797509097785485,2.627899932861328,0.05199643619424552,,,yf_premarket,0.07475415654951995,0.9797509097785485,0.09306975295654031,1.0,0.5,blocked,0.0,3.6182,,,new,10:27:11,2026-06-17 10:27:11
AKTS,23.2,22.63,0.0252,1.8342,,298930,3,0.8415,1.7225,0.0761,,,yf_premarket,0.1837065822683386,0.8415,0.13704098974210474,0.6,0.5,blocked,0.3255569556533456,3.6154,,,new,10:27:11,2026-06-17 10:27:11
AKTS,23.2,22.63,0.02518784181934935,1.8342086776168334,0.0,298930,3,0.8414984101763372,1.7225002288818358,0.07611578845606486,,,yf_premarket,0.18370745138584524,0.8414984101763372,0.137069792036475,0.6,0.5,blocked,0.3253998850073571,3.6152,,,new,10:27:11,2026-06-17 10:27:11
BBVA,24.81,24.39,0.01722019765731594,0.7444898271891056,0.0,2088410,4,0.9153841582981758,0.4799999237060547,0.019680194166375235,,,yf_premarket,0.07456530459407731,0.9153841582981758,0.034116432124877756,0.8,0.5,blocked,0.22246647321685123,3.5934,,,new,10:27:11,2026-06-17 10:27:11
BBVA,24.81,24.39,0.0172,0.7445,,2088410,4,0.9154,0.48,0.0197,,,yf_premarket,0.07456632346460479,0.9154,0.03415256317201536,0.8,0.5,blocked,0.22220554116021998,3.593,,,new,10:27:11,2026-06-17 10:27:11
CNO,51.05,51.05,1.4944945380703575e-08,0.8484254418720438,0.0,642720,5,0.9678052492405267,0.666887131052546,0.013063411185487518,,,yf_premarket,0.0849751053515528,0.9678052492405267,0.02204568053162806,1.0,0.5,blocked,1.9307265557727722e-07,3.5741,,,new,10:27:11,2026-06-17 10:27:11
CNO,51.05,51.05,0.0,0.8484,,642720,5,0.9678,0.6669,0.0131,,,yf_premarket,0.08497255718921518,0.9678,0.02211242814785597,1.0,0.5,blocked,0.0,3.5741,,,new,10:27:11,2026-06-17 10:27:11
CGAU,17.791,17.65,0.008,0.8044,,1716810,4,0.9579,0.719,0.0407,,,yf_premarket,0.08056568246464484,0.9579,0.07246208370343162,0.8,0.5,blocked,0.10335141449312558,3.5279,,,new,10:27:11,2026-06-17 10:27:11
CGAU,17.791,17.65,0.007988690340916173,0.8043988560178471,0.0,1716810,4,0.9579284719828178,0.7190000534057617,0.04073654781561028,,,yf_premarket,0.0805655678876895,0.9579284719828178,0.07252875652688401,0.8,0.5,blocked,0.10320530583515701,3.5278,,,new,10:27:11,2026-06-17 10:27:11
BEN,33.4,33.18,0.006630491042819531,0.9220109034916143,0.0,4325220,4,0.9692735882430664,0.8430007934570313,0.025406895289435266,,,yf_premarket,0.09234514878126018,0.9692735882430664,0.0445634404225517,0.8,0.5,blocked,0.08565882850742473,3.5278,,,new,10:27:11,2026-06-17 10:27:11
BEN,33.4,33.18,0.0066,0.922,,4325220,4,0.9693,0.843,0.0254,,,yf_premarket,0.09234405672849645,0.9693,0.0445508616019712,0.8,0.5,blocked,0.0852649169568286,3.5273,,,new,10:27:11,2026-06-17 10:27:11
BIOA,20.67,20.49,0.0088,1.5772,,422470,4,0.8743,1.3198,0.0644,,,yf_premarket,0.15796642762709825,0.8743,0.11569711401745852,0.8,0.5,blocked,0.11368655594243814,3.5139,,,new,10:27:11,2026-06-17 10:27:11
BIOA,20.67,20.49,0.008784784328575657,1.5771534073425333,0.0,422470,4,0.8742856395487882,1.3198000907897949,0.06441191339836563,,,yf_premarket,0.15796176108154053,0.8742856395487882,0.11571884718790078,0.8,0.5,blocked,0.11348998579691708,3.5136,,,new,10:27:11,2026-06-17 10:27:11
IBN,28.0,28.12,-0.004267455037411367,0.8463549346964234,0.0,7968170,5,0.9366202858605029,0.405999755859375,0.014438113219858753,,,yf_premarket,0.08476773113020546,0.9366202858605029,0.0245534984273578,1.0,0.5,blocked,0.0,3.5127,,,new,10:27:11,2026-06-17 10:27:11
IBN,28.0,28.12,-0.0043,0.8464,,7968170,5,0.9366,0.406,0.0144,,,yf_premarket,0.08477224470173471,0.9366,0.024483969895038878,1.0,0.5,blocked,0.0,3.5126,,,new,10:27:11,2026-06-17 10:27:11
LNC,37.58,37.97,-0.01027129860850462,1.256801984012328,0.0,1661280,5,0.8962265441069037,0.9420001983642579,0.024809064210686217,,,yf_premarket,0.12587656584394935,0.8962265441069037,0.043472839375615725,1.0,0.5,blocked,0.0,3.503,,,new,10:27:11,2026-06-17 10:27:11
LNC,37.58,37.97,-0.0103,1.2568,,1661280,5,0.8962,0.942,0.0248,,,yf_premarket,0.12587636713272704,0.8962,0.04345630387250216,1.0,0.5,blocked,0.0,3.5029,,,new,10:27:11,2026-06-17 10:27:11
BVN,35.96,35.96,2.5459604224460932e-08,1.0552235418715485,0.0,1321900,4,0.981021742937868,1.7529998779296876,0.04874860741269106,,,yf_premarket,0.10568722626012063,0.981021742937868,0.0871448594618029,0.8,0.5,blocked,3.289107636291491e-07,3.4641,,,new,10:27:11,2026-06-17 10:27:11
BVN,35.96,35.96,0.0,1.0552,,1321900,4,0.981,1.753,0.0487,,,yf_premarket,0.10568486839469571,0.981,0.08705618676301875,0.8,0.5,blocked,0.0,3.4641,,,new,10:27:11,2026-06-17 10:27:11
AMRZ,55.95,55.62,0.0059331369013396465,1.0303850606298015,0.0,3420760,4,0.9336912858123388,1.6865005493164062,0.030321837139583287,,,yf_premarket,0.10319949727873497,0.9336912858123388,0.05352958640916896,0.8,0.5,blocked,0.07664976139185156,3.4639,,,new,10:27:11,2026-06-17 10:27:11
AMRZ,55.95,55.62,0.0059,1.0304,,3420760,4,0.9337,1.6865,0.0303,,,yf_premarket,0.10320099354993789,0.9337,0.05348974972596833,0.8,0.5,blocked,0.0762216681886801,3.4633,,,new,10:27:11,2026-06-17 10:27:11
EGO,34.73,34.65,0.0023087581702223733,0.9299147129143918,0.0,2802300,4,0.9677871848100278,1.3759998321533202,0.03971139311857267,,,yf_premarket,0.09313676464428425,0.9677871848100278,0.07065860486431068,0.8,0.5,blocked,0.029826677826880334,3.4553,,,new,10:27:11,2026-06-17 10:27:11
EGO,34.73,34.65,0.0023,0.9299,,2802300,4,0.9678,1.376,0.0397,,,yf_premarket,0.09313529105404429,0.9678,0.07063782082098322,0.8,0.5,blocked,0.029713531666773603,3.4552,,,new,10:27:11,2026-06-17 10:27:11
BTSG,64.76,64.14,0.0097,0.5187,,4589860,4,0.9308,1.9911,0.031,,,yf_premarket,0.05195104362805977,0.9308,0.054766733743682204,0.8,0.5,blocked,0.12531359007291476,3.4549,,,new,10:27:11,2026-06-17 10:27:11
BTSG,64.76,64.14,0.009666364456679892,0.5187086316358234,0.0,4589860,4,0.9308319123254933,1.9910999298095704,0.031043030071043535,,,yf_premarket,0.051951908140281174,0.9308319123254933,0.05484523190511604,0.8,0.5,blocked,0.12487905495049252,3.4543,,,new,10:27:11,2026-06-17 10:27:11
CLDX,32.1,32.32,-0.0068,1.2374,,806640,4,0.9681,1.096,0.0339,,,yf_premarket,0.12393333600416649,0.9681,0.060057096102782544,0.8,0.5,blocked,0.0,3.4521,,,new,10:27:11,2026-06-17 10:27:11
CLDX,32.1,32.32,-0.006806921315022428,1.237354953882773,0.0,806640,4,0.9680587181966143,1.0959999084472656,0.03391088857661038,,,yf_premarket,0.12392882435426995,0.9680587181966143,0.06007695972893555,0.8,0.5,blocked,0.0,3.452,,,new,10:27:11,2026-06-17 10:27:11
BRCB,7.63,7.42,0.02830187621924431,0.7480073574494175,0.0,652400,4,0.6931217118101975,0.5964998722076416,0.08039081753023031,,,yf_premarket,0.07491760721219276,0.6931217118101975,0.14486856889786276,0.8,0.5,blocked,0.36562986750853155,3.4195,,,new,10:27:11,2026-06-17 10:27:11
BRCB,7.63,7.42,0.0283,0.748,,652400,4,0.6931,0.5965,0.0804,,,yf_premarket,0.0749168703176956,0.6931,0.14488532013663283,0.8,0.5,blocked,0.3656056287694317,3.4194,,,new,10:27:11,2026-06-17 10:27:11
CNOB,32.9429,32.54,0.0124,1.0667,,451560,4,0.8478,0.713,0.0219,,,yf_premarket,0.10683666519770842,0.8478,0.03816594151340182,0.8,0.5,blocked,0.16019469246434465,3.4152,,,new,10:27:11,2026-06-17 10:27:11
CNOB,32.9429,32.54,0.012381655597323713,1.066746390291434,0.0,451560,4,0.8477695281739462,0.7130002975463867,0.021911502073933848,,,yf_premarket,0.10684131147504447,0.8477695281739462,0.03818692431995052,0.8,0.5,blocked,0.15995770246876642,3.4148,,,new,10:27:11,2026-06-17 10:27:11
CCL,30.89,30.9,-0.0003236122541657329,1.000677517578862,0.0,24456930,4,0.9545454545454546,1.2019998550415039,0.038899672164419134,,,yf_premarket,0.10022410135600156,0.9545454545454546,0.06917781245674279,0.8,0.5,blocked,0.0,3.394,,,new,10:27:11,2026-06-17 10:27:11
CCL,30.89,30.9,-0.0003,1.0007,,24456930,4,0.9545,1.202,0.0389,,,yf_premarket,0.10022635311085291,0.9545,0.0691784105150245,0.8,0.5,blocked,0.0,3.3939,,,new,10:27:11,2026-06-17 10:27:11
CNA,45.53,45.53,0.0,1.0222,,466620,4,0.9588,0.76,0.0167,,,yf_premarket,0.10237971235126797,0.9588,0.028679774524670184,0.8,0.5,blocked,0.0,3.3855,,,new,10:27:11,2026-06-17 10:27:11
CNA,45.53,45.53,2.6810963295960795e-08,1.0222450816510222,0.0,466620,4,0.9587628967337123,0.7599994659423828,0.016692279515016485,,,yf_premarket,0.10238422756009596,0.9587628967337123,0.02866569033048026,0.8,0.5,blocked,3.4636887257010255e-07,3.3854,,,new,10:27:11,2026-06-17 10:27:11
AUNA,5.26,5.27,-0.00189752959444144,0.6357477853048463,0.0,326230,4,0.9787234258414274,0.18740010261535645,0.03555979189631986,,,yf_premarket,0.06367411014230663,0.9787234258414274,0.06308499285182749,0.8,0.5,blocked,0.0,3.3845,,,new,10:27:11,2026-06-17 10:27:11
AUNA,5.26,5.27,-0.0019,0.6357,,326230,4,0.9787,0.1874,0.0356,,,yf_premarket,0.06366932414566724,0.9787,0.06315834300294482,0.8,0.5,blocked,0.0,3.3845,,,new,10:27:11,2026-06-17 10:27:11
CTO,21.11,20.92,0.0091,0.5804,,297900,4,0.9,0.3746,0.0179,,,yf_premarket,0.058130683866832254,0.9,0.030868889983608254,0.8,0.5,blocked,0.11756223398593035,3.379,,,new,10:27:11,2026-06-17 10:27:11
CTO,21.11,20.92,0.009082214293170944,0.5803961060758643,0.0,297900,4,0.8999594893490821,0.3746166867683545,0.017907107332798787,,,yf_premarket,0.05813029386601742,0.8999594893490821,0.03088185562702629,0.8,0.5,blocked,0.11733246174111248,3.3786,,,new,10:27:11,2026-06-17 10:27:11
DRH,12.02,12.02,-0.0,0.7994,,1718870,4,0.9694,0.209,0.0174,,,yf_premarket,0.08006490124594366,0.9694,0.029956758542384058,0.8,0.5,blocked,-0.0,3.3739,,,new,10:27:11,2026-06-17 10:27:11
DRH,12.02,12.02,-3.808349874110511e-08,0.7993623717907695,0.0,1718870,4,0.9693880430710243,0.2090001106262207,0.01738769572934819,,,yf_premarket,0.08006113254584847,0.9693880430710243,0.029934312318138364,0.8,0.5,blocked,0.0,3.3738,,,new,10:27:11,2026-06-17 10:27:11
ACIW,45.31,45.5,-0.0042,0.6694,,862320,4,0.9697,1.508,0.0331,,,yf_premarket,0.06704458955971315,0.9697,0.058597685796823826,0.8,0.5,blocked,0.0,3.3693,,,new,10:27:11,2026-06-17 10:27:11
ACIW,45.31,45.5,-0.004175824175824126,0.6693570832173671,0.0,862320,4,0.9696966661092329,1.5080001831054688,0.03314286116715316,,,yf_premarket,0.06704029117597121,0.9696966661092329,0.05867587583315976,0.8,0.5,blocked,0.0,3.3693,,,new,10:27:11,2026-06-17 10:27:11
SKT,40.37,40.37,0.0,1.8551,,1266520,4,0.8796,0.814,0.0202,,,yf_premarket,0.1857998477625095,0.8796,0.03506469461323956,0.8,0.5,blocked,0.0,3.3554,,,new,10:27:11,2026-06-17 10:27:11
SKT,40.37,40.37,2.645814367295993e-08,1.8550832201623346,0.0,1266520,4,0.8795620615795214,0.8139999389648438,0.02016348676001415,,,yf_premarket,0.18579816715699837,0.8795620615795214,0.03499808486481544,0.8,0.5,blocked,3.4181082168284374e-07,3.3553,,,new,10:27:11,2026-06-17 10:27:11
DAKT,21.7,20.23,0.0727,0.9034,,370270,2,0.4321,0.912,0.0451,,,yf_premarket,0.09048115059492808,0.4321,0.08048884038620455,0.4,0.5,blocked,0.9392059792062787,3.349,,,new,10:27:11,2026-06-17 10:27:11
DAKT,21.7,20.23,0.07266438413380062,0.903394819996219,0.0,370270,2,0.43205554303927607,0.9120002746582031,0.04508157663346076,,,yf_premarket,0.09048063178520681,0.43205554303927607,0.08045523132245727,0.4,0.5,blocked,0.9387458604375157,3.3482,,,new,10:27:11,2026-06-17 10:27:11
FE,47.7,47.7,-0.0,0.6483,,4578940,5,0.8671,0.853,0.0179,,,yf_premarket,0.06493129281679419,0.8671,0.030868889983608254,1.0,0.5,blocked,-0.0,3.347,,,new,10:27:11,2026-06-17 10:27:11
FE,47.7,47.7,-1.599453748595315e-08,0.648294146680236,0.0,4578940,5,0.8671103208529719,0.8529998779296875,0.017882596735562868,,,yf_premarket,0.06493070657027322,0.8671103208529719,0.030837141854262163,1.0,0.5,blocked,0.0,3.347,,,new,10:27:11,2026-06-17 10:27:11
AEG,8.55,8.65,-0.011560650050902975,0.837930238170892,0.0,5759310,4,0.9468808755664777,0.1072902632470556,0.012403499188279194,,,yf_premarket,0.08392394517155682,0.9468808755664777,0.020841827569438528,0.8,0.5,blocked,0.0,3.3301,,,new,10:27:11,2026-06-17 10:27:11
AEG,8.55,8.65,-0.0116,0.8379,,5759310,4,0.9469,0.1073,0.0124,,,yf_premarket,0.08392091662994271,0.9469,0.020835444130142093,0.8,0.5,blocked,0.0,3.3301,,,new,10:27:11,2026-06-17 10:27:11
LYG,5.63,5.56,0.0126,0.9194,,34880650,3,0.9111,0.124,0.0223,,,yf_premarket,0.09208365049477184,0.9111,0.038895646666381185,0.6,0.5,blocked,0.1627784778266728,3.3239,,,new,10:27:11,2026-06-17 10:27:11
LYG,5.63,5.56,0.012589938478572111,0.9193836697423929,0.0,34880650,3,0.9111111582061591,0.1239999771118164,0.022302154386323006,,,yf_premarket,0.0920820149175106,0.9111111582061591,0.0388995768333847,0.6,0.5,blocked,0.16264849376773213,3.3238,,,new,10:27:11,2026-06-17 10:27:11
CLDT,12.01,13.04,-0.079,0.6301,,494880,4,0.9498,0.329,0.0252,,,yf_premarket,0.06310844918072192,0.9498,0.044186009025481525,0.8,0.5,blocked,0.0,3.3164,,,new,10:27:11,2026-06-17 10:27:11
CLDT,12.01,13.04,-0.07898772736703759,0.6300517297122534,0.0,494880,4,0.9497718366420903,0.32899999618530273,0.02523006113096267,,,yf_premarket,0.06310361461001697,0.9497718366420903,0.04424084843090114,0.8,0.5,blocked,0.0,3.3163,,,new,10:27:11,2026-06-17 10:27:11
CARE,29.99,30.0,-0.0003,1.0668,,317020,4,0.9097,0.78,0.026,,,yf_premarket,0.10684668082208244,0.9097,0.045645419331440236,0.8,0.5,blocked,0.0,3.3025,,,new,10:27:11,2026-06-17 10:27:11
CARE,29.99,30.0,-0.0003333333333333854,1.0668096650053625,0.0,317020,4,0.9096570635752972,0.780000114440918,0.026000003814697265,,,yf_premarket,0.10684764883271528,0.9096570635752972,0.04564542629045087,0.8,0.5,blocked,0.0,3.3024,,,new,10:27:11,2026-06-17 10:27:11
BIRK,49.98,48.97,0.02062484692914145,0.9407984607984607,0.0,2598750,3,0.8074399957262032,2.0488002777099608,0.04183786454233916,,,yf_premarket,0.09422683995016833,0.8074399957262032,0.07453784775327507,0.6,0.5,blocked,0.2664508879788708,3.2932,,,new,10:27:11,2026-06-17 10:27:11
BIRK,49.98,48.97,0.0206,0.9408,,2598750,3,0.8074,2.0488,0.0418,,,yf_premarket,0.09422699411081285,0.8074,0.07446877287412484,0.6,0.5,blocked,0.2661298923197984,3.2926,,,new,10:27:11,2026-06-17 10:27:11
FRO,39.1236,39.42,-0.0075,0.9851,,3352600,4,0.9036,1.4995,0.038,,,yf_premarket,0.09866391570850526,0.9036,0.06753657392082095,0.8,0.5,blocked,0.0,3.289,,,new,10:27:11,2026-06-17 10:27:11
FRO,39.1236,39.42,-0.007518979774555363,0.9850862017538626,0.0,3352600,4,0.9036111702720336,1.4994767355477472,0.0380384780618539,,,yf_premarket,0.09866253372800193,0.9036111702720336,0.06760676802084957,0.8,0.5,blocked,0.0,3.289,,,new,10:27:11,2026-06-17 10:27:11
CYH,3.14,3.14,-0.0,0.8184,,1320930,4,0.9149,0.103,0.0328,,,yf_premarket,0.08196786987700813,0.9149,0.058050406932089314,0.8,0.5,blocked,-0.0,3.2818,,,new,10:27:11,2026-06-17 10:27:11
CYH,3.14,3.14,-3.340897171197513e-08,0.8184385243729796,0.0,1320930,4,0.9148937033657092,0.10300004482269287,0.03280256094954372,,,yf_premarket,0.08197172833349821,0.9148937033657092,0.058055078777285746,0.8,0.5,blocked,0.0,3.2818,,,new,10:27:11,2026-06-17 10:27:11
WAFD,37.06,36.96,0.002705652543410306,1.503571135374764,0.0,487240,4,0.8440679456476199,0.6210002899169922,0.016801956312219767,,,yf_premarket,0.1505920371153764,0.8440679456476199,0.028865769640684026,0.8,0.5,blocked,0.03495412718604725,3.2809,,,new,10:27:11,2026-06-17 10:27:11
WAFD,37.06,36.96,0.0027,1.5036,,487240,4,0.8441,0.621,0.0168,,,yf_premarket,0.150594928087817,0.8441,0.02886220081291502,0.8,0.5,blocked,0.034881102391429886,3.2808,,,new,10:27:11,2026-06-17 10:27:11
SLGN,41.66,41.66,3.662695337812718e-09,0.7184704215223874,0.0,945620,4,0.9199999295748197,1.1449996948242187,0.02748439027887671,,,yf_premarket,0.07195929865814545,0.9199999295748197,0.04835333742026224,0.8,0.5,blocked,4.73180930025401e-08,3.2721,,,new,10:27:11,2026-06-17 10:27:11
SLGN,41.66,41.66,0.0,0.7185,,945620,4,0.92,1.145,0.0275,,,yf_premarket,0.07196226112735868,0.92,0.04838181365511283,0.8,0.5,blocked,0.0,3.2721,,,new,10:27:11,2026-06-17 10:27:11
BSAC,33.3271,33.43,-0.0031,0.7562,,401350,4,0.9163,0.8,0.0239,,,yf_premarket,0.07573815151636552,0.9163,0.041814467278298614,0.8,0.5,blocked,0.0,3.2671,,,new,10:27:11,2026-06-17 10:27:11
BSAC,33.3271,33.43,-0.003078082687299535,0.7561978323159337,0.0,401350,4,0.9162682755325863,0.7999994277954101,0.023930583921399205,,,yf_premarket,0.07573793440927183,0.9162682755325863,0.041870260390906903,0.8,0.5,blocked,0.0,3.2671,,,new,10:27:11,2026-06-17 10:27:11
AQN,6.1566,6.01,0.0244,0.8116,,4503820,3,0.7778,0.11,0.0183,,,yf_premarket,0.08128680741957453,0.7778,0.031598595136587616,0.6,0.5,blocked,0.31522181420403306,3.2662,,,new,10:27:11,2026-06-17 10:27:11
AQN,6.1566,6.01,0.024392639856095164,0.8115555239774236,0.0,4503820,3,0.7777779740070748,0.10999999046325684,0.01830282633512019,,,yf_premarket,0.08128235286821676,0.7777779740070748,0.031603751114840734,0.6,0.5,blocked,0.3151267290436033,3.266,,,new,10:27:11,2026-06-17 10:27:11
CDE,18.6003,18.79,-0.0101,1.1134,,31376020,4,0.8747,0.981,0.0522,,,yf_premarket,0.11151396178037737,0.8747,0.09344110685158814,0.8,0.5,blocked,0.0,3.2634,,,new,10:27:11,2026-06-17 10:27:11
CDE,18.6003,18.79,-0.010095843868244912,1.1134394993373922,0.0,31376020,4,0.87469327769686,0.9809998512268067,0.05220861114573686,,,yf_premarket,0.1115179178856408,0.87469327769686,0.09345681584513124,0.8,0.5,blocked,0.0,3.2634,,,new,10:27:11,2026-06-17 10:27:11
BTG,4.5691,4.57,-0.0002,1.0852,,24987170,4,0.8802,0.1855,0.0406,,,yf_premarket,0.10868955570690275,0.8802,0.07227965741518677,0.8,0.5,blocked,0.0,3.2596,,,new,10:27:11,2026-06-17 10:27:11
BTG,4.5691,4.57,-0.00019697409793531534,1.0851929210070608,0.0,24987170,4,0.8801655350395332,0.185477503940209,0.040585885552118166,,,yf_premarket,0.1086888467015605,0.8801655350395332,0.07225390895180969,0.8,0.5,blocked,0.0,3.2595,,,new,10:27:11,2026-06-17 10:27:11
